timestamp,visitorid,event,itemid,transactionid
1771712940000,1175,view,1291,
1771713120000,505,view,1211,
1771713480000,505,view,1306,
1771713900000,505,addtocart,1306,
1771714500000,358,view,1337,
1771714980000,1077,view,1059,
1771715220000,355,view,1240,
1771715400000,242,view,1297,
1771715640000,959,view,1224,
1771715760000,242,view,1183,
1771716180000,242,view,1043,
1771716300000,603,view,1297,
1771716420000,326,view,1289,
1771716540000,550,view,1057,
1771716600000,550,view,1097,
1771716720000,326,view,1239,
1771716720000,338,view,1273,
1771716840000,381,view,1166,
1771717080000,326,view,1309,
1771717080000,285,view,1175,
1771717080000,381,addtocart,1166,
1771717140000,381,view,1074,
1771717140000,381,transaction,1166,100218.0
1771717200000,326,view,1189,
1771717260000,381,view,1136,
1771717380000,381,addtocart,1136,
1771718820000,442,view,1248,
1771719300000,969,view,1206,
1771719960000,388,view,1251,
1771721100000,705,view,1090,
1771721880000,182,view,1298,
1771722660000,1052,view,1117,
1771722780000,1074,view,1064,
1771722960000,122,view,1262,
1771723020000,799,view,1299,
1771723140000,1074,addtocart,1064,
1771723140000,844,view,1170,
1771723440000,1074,transaction,1064,100606.0
1771723440000,1074,view,1044,
1771723560000,895,view,1335,
1771723560000,129,view,1044,
1771723680000,584,view,1315,
1771723740000,1074,view,1124,
1771723800000,129,view,1060,
1771723980000,387,view,1141,
1771724040000,387,addtocart,1141,
1771724100000,387,view,1061,
1771724160000,1074,view,1276,
1771724160000,107,view,1067,
1771724220000,129,view,1254,
1771724280000,129,view,1214,
1771724280000,158,view,1318,
1771724460000,387,view,1029,
1771724520000,387,view,1321,
1771724700000,129,view,1134,
1771724760000,387,view,1131,
1771725180000,930,view,1147,
1771726080000,572,view,1315,
1771726560000,926,view,1135,
1771729020000,1020,view,1224,
1771729680000,441,view,1000,
1771729980000,511,view,1106,
1771730280000,1193,view,1116,
1771730400000,511,addtocart,1106,
1771730460000,511,view,1047,
1771730460000,38,view,1157,
1771730760000,511,view,1276,
1771731060000,438,view,1219,
1771731120000,511,addtocart,1276,
1771731240000,511,view,1207,
1771731240000,511,transaction,1276,100299.0
1771731360000,511,view,1136,
1771731600000,511,addtocart,1136,
1771731720000,511,transaction,1136,100300.0
1771732440000,511,view,1072,
1771733040000,495,view,1048,
1771733640000,261,view,1296,
1771733640000,204,view,1069,
1771734660000,70,view,1279,
1771734780000,691,view,1209,
1771734780000,199,view,1233,
1771735080000,70,view,1249,
1771735200000,70,view,1268,
1771735440000,70,view,1019,
1771735620000,82,view,1000,
1771735740000,70,view,1059,
1771735740000,806,view,1231,
1771736040000,131,view,1294,
1771736100000,131,addtocart,1294,
1771736280000,131,view,1137,
1771736280000,131,transaction,1294,100075.0
1771736940000,881,view,1285,
1771737120000,661,view,1196,
1771737240000,1171,view,1293,
1771737660000,457,view,1050,
1771737960000,437,view,1292,
1771738920000,36,view,1078,
1771739100000,1083,view,1147,
1771739100000,902,view,1002,
1771739400000,578,view,1139,
1771739460000,902,view,1172,
1771739520000,1139,view,1102,
1771739640000,902,view,1200,
1771740000000,902,view,1240,
1771740360000,235,view,1039,
1771740780000,1185,view,1319,
1771741320000,928,view,1107,
1771742040000,1037,view,1000,
1771742280000,899,view,1249,
1771742640000,646,view,1084,
1771742700000,899,view,1289,
1771742880000,899,addtocart,1289,
1771743120000,899,transaction,1289,100518.0
1771743120000,899,view,1159,
1771743300000,1151,view,1257,
1771743600000,668,view,1150,
1771743600000,1151,view,1100,
1771743720000,1151,view,1177,
1771743780000,208,view,1230,
1771743900000,626,view,1108,
1771743960000,208,addtocart,1230,
1771744020000,1151,view,1307,
1771744200000,818,view,1234,
1771744200000,208,view,1040,
1771744320000,208,view,1250,
1771744380000,41,view,1170,
1771744440000,208,addtocart,1250,
1771744560000,208,view,1120,
1771744740000,208,view,1203,
1771744800000,975,view,1256,
1771745400000,49,view,1123,
1771746960000,1109,view,1161,
1771747200000,1109,view,1061,
1771747320000,952,view,1080,
1771747560000,1109,view,1121,
1771747800000,1109,view,1031,
1771748040000,1109,view,1260,
1771749180000,589,view,1319,
1771749540000,589,view,1339,
1771749840000,602,view,1210,
1771750200000,602,view,1150,
1771750320000,728,view,1166,
1771750380000,728,view,1151,
1771750560000,602,view,1070,
1771750740000,728,addtocart,1151,
1771750860000,602,view,1300,
1771751040000,973,view,1038,
1771751220000,416,view,1144,
1771751280000,435,view,1042,
1771751460000,973,view,1009,
1771751520000,973,view,1199,
1771751640000,551,view,1252,
1771751760000,973,view,1329,
1771751880000,824,view,1217,
1771752000000,795,view,1094,
1771752660000,1019,view,1097,
1771753560000,646,view,1245,
1771753680000,1180,view,1269,
1771755960000,829,view,1047,
1771756080000,245,view,1241,
1771756200000,651,view,1184,
1771759980000,111,view,1341,
1771760580000,84,view,1297,
1771761000000,138,view,1336,
1771761120000,262,view,1329,
1771761120000,1102,view,1137,
1771761300000,346,view,1127,
1771761300000,1035,view,1167,
1771761420000,1102,view,1037,
1771761540000,274,view,1074,
1771761540000,26,view,1302,
1771761840000,957,view,1238,
1771761960000,26,addtocart,1302,
1771762140000,26,view,1212,
1771762500000,26,view,1245,
1771762620000,990,view,1163,
1771762680000,129,view,1106,
1771762920000,26,view,1175,
1771763220000,26,view,1095,
1771763460000,91,view,1162,
1771763520000,691,view,1246,
1771763760000,353,view,1195,
1771764120000,326,view,1072,
1771764300000,326,view,1262,
1771764720000,826,view,1071,
1771764960000,826,view,1283,
1771765080000,414,view,1192,
1771765080000,826,view,1101,
1771765260000,826,view,1051,
1771765440000,826,view,1221,
1771765980000,165,view,1155,
1771766160000,165,view,1248,
1771766280000,883,view,1103,
1771766400000,450,view,1135,
1771766520000,115,view,1232,
1771766520000,390,view,1029,
1771766580000,1183,view,1040,
1771767240000,920,view,1189,
1771768620000,301,view,1313,
1771769040000,771,view,1238,
1771769400000,369,view,1253,
1771769760000,369,addtocart,1253,
1771769940000,760,view,1110,
1771770000000,369,view,1053,
1771770180000,804,view,1025,
1771770360000,369,addtocart,1053,
1771770420000,369,view,1167,
1771770720000,491,view,1236,
1771770780000,369,addtocart,1167,
1771771680000,917,view,1015,
1771771740000,83,view,1176,
1771772460000,1181,view,1238,
1771773360000,168,view,1313,
1771773720000,356,view,1107,
1771775100000,515,view,1260,
1771775280000,515,view,1146,
1771775700000,515,view,1326,
1771775760000,886,view,1086,
1771775940000,695,view,1073,
1771775940000,123,view,1282,
1771776060000,886,view,1098,
1771776120000,515,addtocart,1326,
1771776180000,886,addtocart,1098,
1771776180000,515,view,1296,
1771776240000,102,view,1149,
1771777500000,695,view,1138,
1771777560000,1003,view,1255,
1771777680000,447,view,1336,
1771777740000,447,view,1306,
1771777800000,447,view,1252,
1771777920000,614,view,1176,
1771778700000,531,view,1082,
1771778940000,903,view,1142,
1771779060000,903,addtocart,1142,
1771779240000,903,view,1162,
1771779300000,1069,view,1163,
1771779300000,903,view,1004,
1771779360000,903,view,1174,
1771779660000,903,addtocart,1174,
1771779720000,903,view,1292,
1771779840000,1150,view,1253,
1771779900000,447,view,1265,
1771781160000,972,view,1185,
1771781340000,972,view,1311,
1771781640000,226,view,1252,
1771781700000,972,addtocart,1311,
1771781880000,972,transaction,1311,100559.0
1771782000000,226,view,1126,
1771782060000,1172,view,1248,
1771782120000,226,view,1096,
1771782120000,160,view,1062,
1771782240000,1167,view,1151,
1771782300000,417,view,1265,
1771782360000,226,view,1022,
1771782480000,160,view,1252,
1771782660000,160,view,1326,
1771782660000,226,view,1242,
1771782720000,898,view,1258,
1771783020000,160,view,1202,
1771783140000,402,view,1156,
1771783140000,160,view,1342,
1771783380000,1077,view,1292,
1771783620000,1037,view,1076,
1771783980000,1037,view,1022,
1771784040000,728,view,1179,
1771784220000,1037,view,1092,
1771785180000,1141,view,1335,
1771785300000,69,view,1290,
1771785360000,11,view,1042,
1771785420000,11,view,1142,
1771785540000,927,view,1155,
1771785660000,659,view,1077,
1771785720000,11,view,1132,
1771786260000,620,view,1038,
1771786500000,381,view,1294,
1771786800000,998,view,1077,
1771788120000,954,view,1334,
1771788120000,374,view,1046,
1771788420000,270,view,1236,
1771788720000,270,view,1126,
1771788840000,270,view,1046,
1771788900000,134,view,1149,
1771788960000,61,view,1003,
1771788960000,270,view,1301,
1771788960000,316,view,1015,
1771789020000,270,addtocart,1301,
1771789380000,527,view,1126,
1771789440000,37,view,1035,
1771789740000,880,view,1236,
1771789860000,337,view,1136,
1771789920000,866,view,1317,
1771790400000,849,view,1133,
1771790640000,1059,view,1045,
1771791120000,721,view,1038,
1771792320000,415,view,1323,
1771792980000,96,view,1058,
1771793640000,96,view,1224,
1771794120000,603,view,1295,
1771795140000,719,view,1013,
1771795260000,657,view,1179,
1771796040000,465,view,1084,
1771796220000,853,view,1256,
1771796340000,282,view,1112,
1771796580000,436,view,1001,
1771797420000,872,view,1163,
1771797600000,277,view,1331,
1771798200000,830,view,1168,
1771798740000,350,view,1330,
1771798800000,826,view,1153,
1771800300000,487,view,1123,
1771800960000,734,view,1059,
1771801620000,192,view,1227,
1771801920000,1175,view,1320,
1771801920000,192,view,1037,
1771802280000,192,addtocart,1037,
1771802460000,192,view,1102,
1771802640000,192,view,1077,
1771803480000,93,view,1275,
1771804440000,851,view,1323,
1771805280000,999,view,1091,
1771806840000,557,view,1035,
1771807020000,557,addtocart,1035,
1771807260000,557,view,1193,
1771807260000,557,transaction,1035,100331.0
1771807440000,557,addtocart,1193,
1771807500000,557,transaction,1193,100332.0
1771807500000,557,view,1045,
1771807860000,429,view,1022,
1771807920000,557,addtocart,1045,
1771807980000,803,view,1345,
1771808160000,557,view,1075,
1771808160000,803,view,1296,
1771808160000,557,transaction,1045,100333.0
1771808400000,803,view,1295,
1771808460000,803,addtocart,1295,
1771808760000,803,view,1125,
1771808760000,803,transaction,1295,100467.0
1771809060000,74,view,1226,
1771809120000,803,view,1196,
1771809180000,1100,view,1278,
1771809720000,295,view,1066,
1771810440000,871,view,1301,
1771810500000,790,view,1045,
1771810740000,347,view,1281,
1771810740000,1040,view,1321,
1771811940000,1087,view,1125,
1771812180000,331,view,1179,
1771812360000,239,view,1181,
1771812480000,239,view,1191,
1771812840000,239,addtocart,1191,
1771812960000,595,view,1081,
1771813020000,991,view,1026,
1771813140000,107,view,1022,
1771813140000,1107,view,1284,
1771813740000,1085,view,1076,
1771813860000,315,view,1264,
1771814340000,1115,view,1173,
1771814700000,1187,view,1171,
1771815120000,635,view,1244,
1771815660000,747,view,1320,
1771815900000,790,view,1288,
1771816800000,858,view,1107,
1771816860000,779,view,1091,
1771817280000,114,view,1007,
1771819920000,937,view,1017,
1771820400000,983,view,1155,
1771820460000,576,view,1065,
1771820580000,756,view,1311,
1771820640000,756,view,1244,
1771821000000,756,addtocart,1244,
1771821180000,756,view,1011,
1771821180000,756,transaction,1244,100438.0
1771821480000,756,addtocart,1011,
1771821540000,244,view,1347,
1771821540000,614,view,1326,
1771822320000,1192,view,1322,
1771822620000,230,view,1006,
1771822680000,230,view,1061,
1771822980000,230,addtocart,1061,
1771823040000,230,view,1201,
1771823040000,454,view,1048,
1771823220000,454,view,1288,
1771823220000,230,view,1176,
1771823280000,230,view,1341,
1771823580000,454,view,1256,
1771823700000,536,view,1349,
1771824000000,454,view,1136,
1771824000000,120,view,1299,
1771824180000,671,view,1057,
1771824720000,131,view,1025,
1771825020000,780,view,1212,
1771825020000,451,view,1236,
1771825080000,451,view,1286,
1771827060000,37,view,1204,
1771827180000,299,view,1273,
1771827360000,689,view,1110,
1771828320000,942,view,1269,
1771828680000,759,view,1328,
1771829400000,1111,view,1265,
1771829520000,315,view,1211,
1771829640000,512,view,1321,
1771829940000,42,view,1256,
1771830120000,42,view,1230,
1771830300000,757,view,1323,
1771830540000,137,view,1002,
1771830540000,42,view,1180,
1771831980000,597,view,1009,
1771832220000,1108,view,1229,
1771832400000,1169,view,1274,
1771832460000,154,view,1208,
1771832700000,162,view,1310,
1771832880000,633,view,1123,
1771833240000,1114,view,1335,
1771833720000,1146,view,1071,
1771833780000,364,view,1114,
1771833900000,420,view,1087,
1771834140000,1172,view,1265,
1771834320000,608,view,1316,
1771834560000,1130,view,1132,
1771834920000,1130,view,1082,
1771835100000,1130,addtocart,1082,
1771835160000,289,view,1177,
1771835400000,1130,view,1260,
1771835400000,1073,view,1223,
1771835400000,316,view,1048,
1771835460000,1130,view,1110,
1771836120000,779,view,1233,
1771836300000,491,view,1309,
1771837020000,255,view,1275,
1771838640000,320,view,1295,
1771839120000,984,view,1341,
1771839180000,441,view,1117,
1771839900000,930,view,1339,
1771840080000,633,view,1208,
1771840080000,100,view,1086,
1771840380000,851,view,1138,
1771840440000,100,view,1185,
1771841040000,321,view,1212,
1771841160000,49,view,1132,
1771841640000,389,view,1278,
1771841760000,153,view,1131,
1771841880000,153,view,1201,
1771842000000,153,view,1048,
1771842300000,338,view,1232,
1771842600000,338,view,1257,
1771842780000,338,view,1247,
1771843140000,338,view,1072,
1771843380000,734,view,1177,
1771843500000,338,view,1082,
1771843560000,25,view,1037,
1771843860000,300,view,1143,
1771844700000,330,view,1107,
1771845000000,330,view,1157,
1771845420000,330,addtocart,1157,
1771845480000,330,view,1250,
1771845480000,330,transaction,1157,100184.0
1771845660000,492,view,1180,
1771845840000,492,view,1220,
1771845840000,330,view,1007,
1771845900000,330,addtocart,1007,
1771845960000,492,addtocart,1220,
1771845960000,1094,view,1034,
1771846200000,612,view,1012,
1771846260000,612,view,1212,
1771846260000,492,view,1158,
1771846380000,612,view,1236,
1771846440000,612,view,1312,
1771846500000,492,view,1238,
1771846500000,612,view,1082,
1771846860000,492,view,1070,
1771847220000,1131,view,1218,
1771847220000,492,addtocart,1070,
1771847940000,1027,view,1305,
1771848240000,1027,view,1035,
1771848420000,460,view,1277,
1771849020000,554,view,1270,
1771849260000,762,view,1194,
1771849440000,655,view,1117,
1771849860000,655,addtocart,1117,
1771849920000,64,view,1140,
1771849980000,835,view,1257,
1771850160000,655,view,1077,
1771850160000,655,transaction,1117,100380.0
1771850340000,655,view,1257,
1771850460000,368,view,1196,
1771850520000,192,view,1163,
1771850640000,207,view,1005,
1771851120000,1053,view,1276,
1771852500000,369,view,1075,
1771853340000,1124,view,1009,
1771853580000,193,view,1072,
1771853700000,876,view,1128,
1771854300000,822,view,1173,
1771856820000,933,view,1215,
1771856820000,697,view,1326,
1771857060000,715,view,1012,
1771857360000,267,view,1157,
1771858080000,451,view,1105,
1771858320000,839,view,1064,
1771858740000,18,view,1248,
1771858740000,529,view,1111,
1771858800000,529,view,1235,
1771859100000,1139,view,1339,
1771859160000,529,view,1045,
1771859820000,459,view,1087,
1771860060000,57,view,1149,
1771860120000,276,view,1268,
1771860180000,727,view,1341,
1771860300000,57,view,1129,
1771860540000,57,addtocart,1129,
1771860660000,418,view,1170,
1771860840000,57,view,1049,
1771860960000,1081,view,1026,
1771861920000,190,view,1295,
1771861980000,190,view,1235,
1771862340000,190,view,1135,
1771862400000,1142,view,1001,
1771862520000,961,view,1310,
1771862580000,190,view,1215,
1771862700000,190,addtocart,1215,
1771863000000,190,view,1082,
1771863000000,190,transaction,1215,100114.0
1771863060000,716,view,1017,
1771863180000,640,view,1322,
1771863960000,20,view,1047,
1771864620000,477,view,1066,
1771865100000,1088,view,1273,
1771865640000,818,view,1214,
1771867560000,777,view,1312,
1771867680000,1004,view,1156,
1771867740000,97,view,1234,
1771868520000,301,view,1276,
1771868580000,430,view,1189,
1771870140000,241,view,1321,
1771870200000,241,view,1311,
1771870440000,704,view,1276,
1771870620000,241,view,1211,
1771871100000,361,view,1145,
1771871520000,425,view,1017,
1771871760000,885,view,1268,
1771872060000,757,view,1264,
1771872120000,279,view,1253,
1771872180000,154,view,1296,
1771872240000,494,view,1167,
1771873260000,491,view,1209,
1771873560000,732,view,1298,
1771873620000,491,view,1005,
1771873740000,491,view,1115,
1771874040000,332,view,1055,
1771874100000,1011,view,1043,
1771874580000,1160,view,1076,
1771877280000,1132,view,1342,
1771877520000,779,view,1312,
1771878240000,616,view,1134,
1771878420000,948,view,1202,
1771878660000,296,view,1316,
1771878780000,948,addtocart,1202,
1771878840000,948,view,1252,
1771878840000,948,transaction,1202,100542.0
1771878900000,296,view,1130,
1771878960000,948,view,1244,
1771879020000,762,view,1295,
1771879140000,1164,view,1048,
1771879200000,948,view,1092,
1771879260000,296,view,1250,
1771879380000,948,addtocart,1092,
1771879500000,296,addtocart,1250,
1771879620000,296,view,1030,
1771879680000,296,addtocart,1030,
1771879680000,948,transaction,1092,100543.0
1771879680000,948,view,1262,
1771879740000,948,addtocart,1262,
1771879980000,33,view,1341,
1771879980000,296,transaction,1030,100163.0
1771880460000,1180,view,1091,
1771880460000,328,view,1295,
1771880820000,986,view,1171,
1771881540000,57,view,1277,
1771882200000,71,view,1123,
1771882380000,830,view,1119,
1771882440000,1009,view,1030,
1771882500000,830,view,1207,
1771882560000,361,view,1056,
1771882620000,873,view,1087,
1771882680000,873,addtocart,1087,
1771882800000,1009,view,1209,
1771882800000,830,view,1267,
1771882860000,873,view,1297,
1771882920000,1009,view,1049,
1771882980000,873,addtocart,1297,
1771883040000,830,view,1247,
1771883220000,873,view,1307,
1771883340000,1171,view,1117,
1771883340000,1009,view,1120,
1771883400000,1171,view,1237,
1771883460000,1077,view,1257,
1771883640000,873,view,1157,
1771883640000,1009,view,1009,
1771883940000,510,view,1071,
1771884060000,873,addtocart,1157,
1771884360000,866,view,1254,
1771884780000,17,view,1019,
1771884780000,1125,view,1003,
1771884900000,278,view,1237,
1771885140000,315,view,1223,
1771885200000,278,view,1208,
1771885260000,278,addtocart,1208,
1771885380000,315,addtocart,1223,
1771885380000,818,view,1218,
1771885620000,315,view,1182,
1771885620000,219,view,1016,
1771885980000,65,view,1020,
1771886040000,315,view,1162,
1771886280000,315,view,1163,
1771887060000,551,view,1071,
1771887240000,263,view,1333,
1771887300000,959,view,1251,
1771887600000,959,view,1071,
1771887900000,675,view,1275,
1771888020000,959,view,1260,
1771888080000,675,addtocart,1275,
1771888140000,959,view,1080,
1771888140000,805,view,1233,
1771888200000,675,transaction,1275,100391.0
1771888200000,675,view,1265,
1771888320000,675,view,1054,
1771888320000,179,view,1339,
1771888380000,579,view,1263,
1771888500000,579,view,1043,
1771888560000,179,view,1104,
1771888560000,579,view,1233,
1771888740000,579,view,1222,
1771888800000,179,view,1349,
1771889220000,179,view,1089,
1771889340000,179,addtocart,1089,
1771889340000,1075,view,1025,
1771889340000,658,view,1198,
1771889520000,1075,view,1092,
1771889700000,1075,view,1265,
1771889760000,1075,addtocart,1265,
1771889820000,1075,view,1295,
1771890000000,1075,view,1135,
1771890000000,602,view,1112,
1771890000000,213,view,1195,
1771890120000,1138,view,1013,
1771890180000,1071,view,1032,
1771890360000,1138,view,1206,
1771890660000,1138,view,1296,
1771891080000,889,view,1160,
1771891260000,994,view,1321,
1771892160000,1014,view,1172,
1771894140000,879,view,1183,
1771894200000,879,addtocart,1183,
1771894380000,879,view,1050,
1771894440000,879,addtocart,1050,
1771895160000,1141,view,1075,
1771895220000,531,view,1267,
1771895700000,459,view,1326,
1771896240000,485,view,1165,
1771896360000,28,view,1275,
1771896840000,41,view,1080,
1771898220000,993,view,1156,
1771899900000,207,view,1289,
1771900500000,318,view,1260,
1771900860000,1104,view,1049,
1771900920000,1104,addtocart,1049,
1771901040000,593,view,1236,
1771901160000,1104,view,1103,
1771901400000,132,view,1341,
1771901460000,1104,view,1349,
1771901820000,1104,view,1013,
1771901940000,1026,view,1020,
1771902240000,1104,view,1009,
1771904160000,332,view,1268,
1771906440000,281,view,1077,
1771907100000,963,view,1151,
1771907280000,963,addtocart,1151,
1771907460000,963,view,1102,
1771907460000,963,transaction,1151,100556.0
1771907880000,273,view,1030,
1771908600000,608,view,1312,
1771908960000,870,view,1331,
1771909320000,362,view,1345,
1771909380000,492,view,1250,
1771909380000,539,view,1089,
1771910460000,772,view,1283,
1771911720000,201,view,1188,
1771913460000,579,view,1196,
1771913460000,641,view,1219,
1771913460000,530,view,1326,
1771914180000,21,view,1301,
1771914900000,867,view,1255,
1771915620000,978,view,1201,
1771916880000,714,view,1183,
1771917840000,796,view,1152,
1771917900000,601,view,1086,
1771918380000,914,view,1346,
1771918440000,533,view,1287,
1771918620000,100,view,1052,
1771919460000,1010,view,1027,
1771919520000,1010,view,1097,
1771919820000,1010,view,1307,
1771919880000,17,view,1110,
1771920060000,727,view,1166,
1771920180000,750,view,1291,
1771920180000,1010,view,1337,
1771920300000,473,view,1097,
1771920420000,727,addtocart,1166,
1771920660000,727,view,1306,
1771920780000,727,view,1024,
1771920900000,727,addtocart,1024,
1771921140000,727,view,1076,
1771921380000,727,view,1316,
1771921620000,525,view,1187,
1771921860000,61,view,1157,
1771923540000,640,view,1258,
1771926000000,612,view,1049,
1771927860000,578,view,1026,
1771928280000,837,view,1222,
1771928520000,348,view,1309,
1771928640000,412,view,1272,
1771928700000,348,view,1189,
1771929060000,348,addtocart,1189,
1771929180000,348,view,1347,
1771929360000,348,addtocart,1347,
1771929780000,457,view,1048,
1771930260000,772,view,1333,
1771930380000,772,view,1255,
1771930560000,56,view,1049,
1771930680000,772,addtocart,1255,
1771930920000,772,view,1233,
1771930920000,56,view,1145,
1771930920000,1152,view,1276,
1771930980000,56,view,1045,
1771931160000,728,view,1019,
1771931280000,772,view,1105,
1771931280000,647,view,1201,
1771931340000,772,addtocart,1105,
1771931520000,772,view,1303,
1771932540000,545,view,1208,
1771932900000,1072,view,1213,
1771933380000,633,view,1025,
1771933440000,186,view,1336,
1771934280000,1030,view,1027,
1771934580000,1137,view,1052,
1771934760000,522,view,1209,
1771935420000,487,view,1045,
1771935540000,476,view,1331,
1771936260000,647,view,1158,
1771936860000,260,view,1070,
1771937460000,540,view,1217,
1771938480000,110,view,1123,
1771938660000,110,view,1243,
1771938840000,1008,view,1104,
1771939080000,110,view,1193,
1771939380000,243,view,1138,
1771939560000,243,view,1348,
1771939560000,728,view,1113,
1771939620000,107,view,1031,
1771939800000,1092,view,1072,
1771939920000,243,view,1268,
1771940100000,243,view,1208,
1771940160000,243,view,1238,
1771940580000,886,view,1108,
1771940700000,857,view,1092,
1771940820000,1074,view,1317,
1771941180000,841,view,1268,
1771941300000,602,view,1135,
1771941300000,841,addtocart,1268,
1771941600000,841,view,1254,
1771941660000,358,view,1244,
1771941900000,841,addtocart,1254,
1771941960000,841,view,1318,
1771941960000,170,view,1130,
1771942020000,29,view,1310,
1771942140000,194,view,1102,
1771942320000,841,addtocart,1318,
1771942320000,371,view,1234,
1771942620000,841,transaction,1318,100491.0
1771942620000,1057,view,1185,
1771943100000,1055,view,1108,
1771944300000,753,view,1316,
1771944420000,753,view,1180,
1771944660000,753,addtocart,1180,
1771944720000,1124,view,1014,
1771944900000,753,view,1246,
1771945080000,753,addtocart,1246,
1771945140000,737,view,1034,
1771946400000,157,view,1270,
1771946940000,590,view,1280,
1771947420000,217,view,1010,
1771948200000,1134,view,1197,
1771948380000,1056,view,1318,
1771949040000,544,view,1134,
1771949460000,754,view,1323,
1771949520000,811,view,1179,
1771949580000,754,view,1233,
1771949640000,1044,view,1060,
1771949940000,754,view,1063,
1771950420000,1049,view,1257,
1771950660000,76,view,1138,
1771950780000,1049,view,1177,
1771950960000,1049,view,1117,
1771951140000,1049,view,1347,
1771951200000,98,view,1305,
1771951500000,1049,view,1164,
1771952400000,637,view,1082,
1771953120000,728,view,1013,
1771954920000,830,view,1083,
1771955160000,1152,view,1064,
1771956360000,385,view,1120,
1771956480000,385,view,1107,
1771957500000,202,view,1346,
1771958100000,787,view,1272,
1771959420000,1108,view,1178,
1771959480000,974,view,1123,
1771960020000,1188,view,1110,
1771960140000,939,view,1075,
1771960860000,1181,view,1132,
1771960920000,962,view,1028,
1771961040000,681,view,1261,
1771961160000,1181,addtocart,1132,
1771961340000,1181,view,1005,
1771961400000,1090,view,1248,
1771962300000,725,view,1032,
1771962840000,1172,view,1001,
1771963440000,431,view,1102,
1771964220000,912,view,1328,
1771964700000,441,view,1237,
1771965960000,116,view,1231,
1771966020000,736,view,1334,
1771966260000,624,view,1094,
1771966500000,1181,view,1236,
1771966620000,126,view,1288,
1771967040000,471,view,1127,
1771967280000,862,view,1309,
1771968540000,1065,view,1005,
1771968960000,748,view,1209,
1771969260000,652,view,1005,
1771969560000,1155,view,1073,
1771970460000,1061,view,1121,
1771970940000,26,view,1094,
1771973400000,1040,view,1179,
1771973940000,1099,view,1331,
1771974180000,1037,view,1036,
1771974300000,1037,view,1032,
1771974420000,1197,view,1075,
1771974720000,1037,view,1296,
1771974840000,1008,view,1073,
1771974960000,1037,view,1312,
1771975380000,1037,addtocart,1312,
1771975500000,959,view,1247,
1771975620000,1157,view,1300,
1771975800000,918,view,1188,
1771976160000,369,view,1296,
1771976640000,818,view,1007,
1771976940000,818,addtocart,1007,
1771977060000,818,view,1172,
1771977060000,818,transaction,1007,100479.0
1771977300000,818,view,1117,
1771977660000,818,view,1222,
1771977840000,891,view,1329,
1771977900000,818,view,1312,
1771978020000,915,view,1093,
1771978260000,724,view,1313,
1771978860000,130,view,1246,
1771978980000,855,view,1295,
1771979160000,1035,view,1287,
1771979400000,855,view,1178,
1771979580000,200,view,1218,
1771979700000,801,view,1077,
1771980180000,306,view,1332,
1771980540000,636,view,1186,
1771980780000,344,view,1094,
1771981920000,831,view,1304,
1771981980000,539,view,1046,
1771982220000,539,view,1294,
1771982280000,831,view,1214,
1771982400000,831,view,1333,
1771982400000,539,view,1186,
1771982460000,539,view,1086,
1771982520000,831,view,1034,
1771982700000,462,view,1171,
1771982700000,69,view,1201,
1771983000000,970,view,1243,
1771983300000,144,view,1183,
1771983720000,774,view,1330,
1771984920000,59,view,1071,
1771985280000,1092,view,1275,
1771985280000,811,view,1248,
1771985280000,59,view,1297,
1771985400000,59,view,1051,
1771985580000,441,view,1082,
1771985700000,811,view,1327,
1771985820000,288,view,1090,
1771986120000,1167,view,1026,
1771986120000,811,view,1177,
1771989060000,257,view,1018,
1771989480000,606,view,1183,
1771989660000,860,view,1099,
1771990620000,440,view,1157,
1771990860000,430,view,1003,
1771990980000,998,view,1066,
1771991040000,341,view,1117,
1771991160000,489,view,1088,
1771991220000,998,view,1126,
1771991220000,341,view,1070,
1771991460000,397,view,1289,
1771991520000,998,view,1206,
1771991640000,341,addtocart,1070,
1771991700000,641,view,1294,
1771991760000,397,view,1213,
1771991820000,397,view,1279,
1771991880000,397,view,1013,
1771991880000,341,view,1270,
1771991940000,341,view,1080,
1771992060000,397,view,1293,
1771992120000,341,view,1197,
1771992360000,855,view,1028,
1771992480000,941,view,1072,
1771992600000,941,view,1026,
1771992660000,941,view,1066,
1771993020000,941,view,1216,
1771993140000,941,view,1036,
1771994340000,216,view,1168,
1771994760000,216,view,1117,
1771994820000,499,view,1023,
1771994880000,622,view,1253,
1771995000000,216,addtocart,1117,
1771995060000,216,transaction,1117,100125.0
1771995180000,1096,view,1221,
1771995240000,499,view,1163,
1771995420000,499,view,1021,
1771995720000,499,view,1073,
1771996140000,16,view,1317,
1771996260000,1033,view,1128,
1771996500000,262,view,1331,
1771996980000,127,view,1185,
1771997100000,508,view,1107,
1771997280000,5,view,1312,
1771997460000,484,view,1261,
1771997640000,913,view,1255,
1771998240000,786,view,1342,
1771998780000,1171,view,1187,
1771999200000,1171,view,1017,
1771999320000,1116,view,1060,
1771999380000,70,view,1210,
1771999560000,1116,view,1340,
1771999560000,1171,view,1147,
1771999620000,265,view,1242,
1771999620000,1171,view,1287,
1771999740000,1116,addtocart,1340,
1771999920000,1171,addtocart,1287,
1771999920000,1116,view,1174,
1771999980000,1171,transaction,1287,100651.0
1772000040000,8,view,1244,
1772000100000,1116,view,1234,
1772000820000,1150,view,1118,
1772000880000,1158,view,1290,
1772000940000,278,view,1206,
